Offset(P)            #Ptr   #Hnd Access Name
0x000000003daa2e68      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000003daa3148      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003daa3258      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000003daa3620      3      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\plugins\vmusr\unity.dll
0x000000003daa37e0      8      0 ------ \Device\HarddiskVolume2\Windows\System32\C_1253.NLS
0x000000003daa3b58      2      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\plugins\vmsvc\autoLogon.dll
0x000000003daa3d58      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000003daa4038      8      0 ------ \Device\HarddiskVolume2\Windows\System32\C_1251.NLS
0x000000003daa40f0      7      0 ------ \Device\HarddiskVolume2\Windows\System32\C_950.NLS
0x000000003daa4510      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000003daa45c8      3      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\plugins\vmsvc\deployPkgPlugin.dll
0x000000003daa5400      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000003daa5908      7      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\plugins\vmsvc\resolutionSet.dll
0x000000003daa5d58      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000003daa63a0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000003daa64b0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003daa6908      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000003daa69c0      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\conhost.exe
0x000000003daa6b30      6      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\plugins\vmsvc\powerOps.dll
0x000000003daa73e8      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\setupapi.dll.mui
0x000000003daa78f0      4      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\glibmm-2.4.dll
0x000000003daa8330      2      1 ------ \Device\Afd\Endpoint
0x000000003daa9038      5      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\plugins\vmsvc\timeSync.dll
0x000000003daa9128      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000003daa9270      2      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\plugins\vmsvc\vmbackup.dll
0x000000003daa9328      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000003daaa2e8      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wbem\wbemprox.dll
0x000000003daaa968      7      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\wer.dll.mui
0x000000003daab150      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ntdsapi.dll
0x000000003daac2a8      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wbem\WmiDcPrv.dll
0x000000003daac618      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\conhost.exe.mui
0x000000003daad810      8      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\plugins\vmusr\vmtray.dll
0x000000003daad8c8      3      0 R--r-d \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.mfc_1fc8b3b9a1e18e3b_9.0.30729.4148_none_4bf5400abf9d60b7\mfc90u.dll
0x000000003daad980     10      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Defender%4Operational.evtx
0x000000003daae778      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003daae9a0      7      0 R--r-- \Device\HarddiskVolume2\Users\IEUser\Desktop\CS\volatility-2.5.standalone.exe
0x000000003daaee88      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wbem\esscli.dll
0x000000003daaf038      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\sdcpl.dll
0x000000003daaf638      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wdscore.dll
0x000000003dab03c0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.mfcloc_1fc8b3b9a1e18e3b_9.0.30729.4148_none_4973eb1d754a9dc9
0x000000003dab0478      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7601.18201_none_ec80f00e8593ece5
0x000000003dab0a38      5      0 R--r-d \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.mfcloc_1fc8b3b9a1e18e3b_9.0.30729.4148_none_4973eb1d754a9dc9\MFC90ENU.DLL
0x000000003dabb038      2      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\config\TxR\{6cced300-6e01-11de-8bed-001e0bcd1824}.TxR.0.regtrans-ms
0x000000003dabbf80      2      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\config\TxR\{6cced301-6e01-11de-8bed-001e0bcd1824}.TMContainer00000000000000000002.regtrans-ms
0x000000003dabd700      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000003dabd918      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\shacct.dll
0x000000003dabe730      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wbem\WinMgmtR.dll
0x000000003dabeaf0      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003dabec10      2      2 RW-rwd \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db
0x000000003dabfd58      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\certprop.dll.mui
0x000000003dac0038      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\vsstrace.dll.mui
0x000000003dac26f0      8      0 R--r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\MSS.log
0x000000003dac39f8      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wbem\wbemcore.dll
0x000000003dac3c50      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000003dac4c40     15      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003dac6310      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\netcfgx.dll
0x000000003dac6760      7      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\wbem\Repository\INDEX.BTR
0x000000003dac6bf8      2      1 ------ \Device\NamedPipe\vgauth-service
0x000000003dac7ba0      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wbem\repdrvfs.dll
0x000000003dac95e8      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\nci.dll
0x000000003dac99c0      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wbem\wmiutils.dll
0x000000003dac9a78      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ksuser.dll
0x000000003dac9b30      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wdmaud.drv
0x000000003dac9cc8      4      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\wbem\Repository\OBJECTS.DATA
0x000000003dacab10     10      1 RW-rw- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\Safe Browsing Channel IDs
0x000000003dacad58      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\qmgr.dll
0x000000003dacae50      9      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\wbem\Repository\MAPPING2.MAP
0x000000003dacb2a0      2      1 ------ \Device\NamedPipe\
0x000000003dacbac0      1      1 R--rw- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\Default\Session Storage\000027.ldb
0x000000003dacc360      9      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\wbem\Repository\MAPPING1.MAP
0x000000003dacd378      8      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\wbem\Repository\MAPPING3.MAP
0x000000003dad03a8      1      0 R--rwd \Device\HarddiskVolume2\Users\IEUser\Downloads\desktop.ini
0x000000003dad0aa8      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\api-ms-win-downlevel-normaliz-l1-1-0.dll
0x000000003dad0d58      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\msasn1.dll
0x000000003dad1298      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\sscore.dll
0x000000003dad5038      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\hnetcfg.dll
0x000000003dad5d08      5      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\VMToolsHook.dll
0x000000003dad77b0      6      3 R--r-- \Device\HarddiskVolume2\Windows\Fonts\verdanab.ttf
0x000000003dad7870      1      1 R--rw- \Device\HarddiskVolume2\Program Files\Google\Chrome\Application\54.0.2840.99
0x000000003dae0560      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\sntsearch.dll.mui
0x000000003dae7150      2      2 R--r-- \Device\HarddiskVolume2\Windows\Fonts\tahoma.ttf
0x000000003daecf80      1      0 RWDrwd \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\Default\Cache\f_000012
0x000000003daf7198      2      1 ------ \Device\Afd\Endpoint
0x000000003daf8cd8      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000003dafb660      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\api-ms-win-downlevel-shlwapi-l2-1-0.dll
0x000000003dafbd58      8      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\ActionCenter.dll.mui
0x000000003dafd908      1      1 RW-r-d \Device\HarddiskVolume2\Windows\System32\Msdtc\Trace\dtctrace.log
0x000000003db01268      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\taskmgr.exe.mui
0x000000003db01c28      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\slc.dll
0x000000003db04378      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\version.dll
0x000000003db0d1d8      8      0 R--r-d \Device\HarddiskVolume2\Windows\ehome\en-US\ehres.dll.mui
0x000000003db0d490      1      1 R--rw- \Device\HarddiskVolume2\Program Files\Google\Chrome\Application\54.0.2840.99
0x000000003db19188      1      1 R--r-- \Device\HarddiskVolume2\Windows\Fonts\courbi.ttf
0x000000003db19240      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000003db1c3b0      7      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-NetworkProfile%4Operational.evtx
0x000000003db1c468      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\TPSvc.dll
0x000000003db1ed98      1      1 RWDrwd \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\ShaderCache\GPUCache\index
0x000000003db20038      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\unregmp2.exe.mui
0x000000003db20188      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\setupapi.dll.mui
0x000000003db202a8      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000003db20878      6      0 R--rwd \Device\HarddiskVolume2\Windows\System32\miguiresource.dll
0x000000003db22408      1      1 R--r-- \Device\HarddiskVolume2\Windows\Registration\R00000000000c.clb
0x000000003db22d58      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msvcp60.dll
0x000000003db236b8      2      1 ------ \Device\NamedPipe\srvsvc
0x000000003db24038      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\framedynos.dll
0x000000003db241d8      1      1 ------ \Device\Afd\Endpoint
0x000000003db26900      1      0 R--rwd \Device\HarddiskVolume2\Users\IEUser\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Maintenance\Desktop.ini
0x000000003db27640      1      0 RW-rwd \Device\HarddiskVolume2\$ConvertToNonresident
0x000000003db27e50      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\conhost.exe.mui
0x000000003db27f80      8      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\rundll32.exe.mui
0x000000003db28388      1      1 ------ \Device\Afd\Endpoint
0x000000003db28e38      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000003db29660      1      0 RW-rwd \Device\HarddiskVolume2\$PrepareToShrinkFileSize
0x000000003db308d0      1      1 RW---- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Microsoft\Windows\WebCache\V01.log
0x000000003db30ba8      6      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\ieframe.dll.mui
0x000000003db36c10      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\filemgmt.dll.mui
0x000000003db3a290      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000003db3d840      1      1 R--rw- \Device\HarddiskVolume2\Program Files\Google\Chrome\Application\54.0.2840.99\chrome_200_percent.pak
0x000000003db3f340      5      0 R--rwd \Device\HarddiskVolume2\Windows\System32\appinfo.dll
0x000000003db3fb70      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ncobjapi.dll
0x000000003db3fce8      1      1 ------ \Device\Afd\Endpoint
0x000000003db48b38      5      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\TPAutoConnect.exe
0x000000003db49828      1      0 R----- \Device\HarddiskVolume2\Windows\Prefetch\SEARCHFILTERHOST.EXE-77482212.pf
0x000000003db4a1a8      1      1 R--rw- \Device\HarddiskVolume2\Program Files\Google\Chrome\Application\54.0.2840.99\icudtl.dat
0x000000003db4a6b8      1      1 R--r-- \Device\HarddiskVolume2\Windows\Fonts\calibril.ttf
0x000000003db4b390      1      1 R--rw- \Device\HarddiskVolume2\Program Files\Google\Chrome\Application\54.0.2840.99\snapshot_blob.bin
0x000000003db4b8f0      6      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Known Folders API Service.evtx
0x000000003db4c038      2      1 R--rwd \Device\HarddiskVolume2\Users\IEUser\AppData\Roaming\Microsoft\Windows\Start Menu
0x000000003db4c870      6      1 RW-r-d \Device\HarddiskVolume2\Windows\ServiceProfiles\LocalService\AppData\Local\~FontCache-System.dat
0x000000003db4d4a8      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\stobject.dll.mui
0x000000003db4e1a8      1      1 ------ \Device\Afd\Endpoint
0x000000003db4e2f8      8      0 R--r-d \Device\HarddiskVolume2\Program Files\DVD Maker\en-US\DVDMaker.exe.mui
0x000000003db4ea20      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000003db4ff80      8      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\System Configuration.lnk
0x000000003db58b68      1      1 R--r-- \Device\HarddiskVolume2\Windows\Registration\R00000000000c.clb
0x000000003db58c88     10      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003db58e18      8      0 R--rwd \Device\HarddiskVolume2\Windows\Resources\Ease of Access Themes\basic.theme
0x000000003db78038      1      1 R--rw- \Device\HarddiskVolume2\Program Files\Google\Chrome\Application\54.0.2840.99\resources.pak
0x000000003db784b8      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\wintrust.dll
0x000000003db79f80      2      2 R--r-- \Device\HarddiskVolume2\Windows\Fonts\times.ttf
0x000000003db7a1a8      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003db7b038      1      0 R----- \Device\HarddiskVolume2\Windows\Prefetch\DLLHOST.EXE-766398D2.pf
0x000000003db7b658      6      0 R--r-d \Device\HarddiskVolume2\Program Files\Windows Journal\en-US\Journal.exe.mui
0x000000003db7c350      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\SoundRecorder.exe.mui
0x000000003db7c9a8      8      0 R--rwd \Device\HarddiskVolume2\Windows\Web\Wallpaper\Scenes\Desktop.ini
0x000000003db7e300      1      1 RW-rw- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Google\Chrome\User Data\Default\Extension Rules\LOCK
0x000000003db7e928      1      1 R--rw- \Device\HarddiskVolume2\Program Files\Google\Chrome\Application\54.0.2840.99\natives_blob.bin
0x000000003db7f510      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\migwiz\en-US\wet.dll.mui
0x000000003db826e0      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\stobject.dll
0x000000003db82900      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000003db831e8      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\icaapi.dll
0x000000003db83530      2      0 R--rwd \Device\HarddiskVolume2\Windows\System32\odbc32.dll
0x000000003db83f58      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\batmeter.dll
0x000000003db84d10      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\sfc.dll
0x000000003db86168      2      0 RW---- \Device\HarddiskVolume2\Users\IEUser\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\3151BAC9462B3E2DEE2326609B77DE7E
0x000000003db86d60      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\lsmproxy.dll
0x000000003db87888      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003db87c20      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\sppsvc.exe.mui
0x000000003db884b8      1      0 R--rwd \Device\HarddiskVolume2\Users\IEUser\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\desktop.ini
0x000000003db886a0      1      1 ------ \Device\Afd\Endpoint
0x000000003db88ca0      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\schedcli.dll
0x000000003db88d58      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\propsys.dll.mui
0x000000003db8a290      3      3 R--r-- \Device\HarddiskVolume2\Windows\Fonts\arial.ttf
0x000000003db8aa48      6      0 R--r-d \Device\HarddiskVolume2\Program Files\Windows NT\Accessories\wordpad.exe
0x000000003db8c120      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003db8c608      6      0 R--rwd \Device\HarddiskVolume2\Windows\System32\pdh.dll
0x000000003db8c6c0      6      0 R--rwd \Device\HarddiskVolume2\Windows\System32\wbem\wmiprov.dll
0x000000003db8d590     11      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003db8e118      5      0 R--rwd \Device\HarddiskVolume2\Windows\System32\wbem\WmiPerfClass.dll
