Offset(P)            #Ptr   #Hnd Access Name
0x000000003e8b1ee0      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\scext.dll
0x000000003e8bbb20      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003e8bbbd8      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mtxclu.dll
0x000000003e8bdd58      5      0 R--r-d \Device\HarddiskVolume2\Windows\Microsoft.NET\Framework\v4.0.30319\mscoreei.dll
0x000000003e8c0b20      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e8c0f80      2      1 RW-rw- \Device\clfs\Device\HarddiskVolume2\Users\IEUser\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TM
0x000000003e8d3d58      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003e8d42f0      2      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\config\TxR\{6cced300-6e01-11de-8bed-001e0bcd1824}.TxR.2.regtrans-ms
0x000000003e8d46a8      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\imm32.dll
0x000000003e8d4848      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\browser.dll
0x000000003e8d4b28      2      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\config\TxR\{6cced301-6e01-11de-8bed-001e0bcd1824}.TMContainer00000000000000000001.regtrans-ms
0x000000003e8d4d30      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\psapi.dll
0x000000003e8d4de8      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\clbcatq.dll
0x000000003e8d9038      6      0 R--r-- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Microsoft\Windows\Caches\{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.ver0x000000000000000a.db
0x000000003e8dfea0      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003e8e1118      9      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e8f1728      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wdigest.dll
0x000000003e8f4078      8      0 R--r-d \Device\HarddiskVolume2\Windows\Fonts\dosapp.fon
0x000000003e8f41f0      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\lpk.dll
0x000000003e8f42a8      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\rpcrt4.dll
0x000000003e8f4ec8      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\userenv.dll
0x000000003e8f72d8      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msvcrt.dll
0x000000003e8f7730      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\wshtcpip.dll.mui
0x000000003e8f9208      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\RpcRtRemote.dll
0x000000003e8fd1e0      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wmsgapi.dll
0x000000003e8fd630      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\RpcRtRemote.dll
0x000000003e900660     11      1 RWD--- \Device\HarddiskVolume2\Windows\SoftwareDistribution\DataStore\Logs\tmp.edb
0x000000003e900778      3      1 R--rwd \Device\HarddiskVolume2\Windows\System32\drivers\etc
0x000000003e900e00      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\hgcpl.dll
0x000000003e900f80      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\shacct.dll
0x000000003e908270      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003e908a00      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msdtcVSp1res.dll
0x000000003e90ad30      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000003e90be58      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\cryptdll.dll
0x000000003e90c860      8      0 R--rwd \Device\HarddiskVolume2\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\5d696d521de238c3.customDestinations-ms
0x000000003e90e640      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\comdlg32.dll
0x000000003e912038      9      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e9124d8      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\propsys.dll.mui
0x000000003e912608      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e9126e8      2      1 R--rwd \Device\HarddiskVolume2\$Extend\$ObjId
0x000000003e912b68      1      0 R----- \Device\HarddiskVolume2\Windows\Prefetch\DLLHOST.EXE-5E46FA0D.pf
0x000000003e915270      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dimsjob.dll
0x000000003e915b30      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wdiasqmmodule.dll
0x000000003e918038      1      1 ------ \Device\NamedPipe\lsass
0x000000003e9198e8      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\profapi.dll
0x000000003e91b1b8      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\gdi32.dll
0x000000003e91b968      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000003e91bf80      1      1 RWD--- \Device\HarddiskVolume2\Windows\System32\config\RegBack\SOFTWARE
0x000000003e923a98      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\browcli.dll
0x000000003e923f80      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wbem\wbemsvc.dll
0x000000003e9260d8     10      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e926620      1      1 RW-rwd \Device\clfs\SystemRoot\System32\Config\TxR\{6cced301-6e01-11de-8bed-001e0bcd1824}.TM
0x000000003e926888      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\api-ms-win-downlevel-version-l1-1-0.dll
0x000000003e9269f8      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\api-ms-win-downlevel-shlwapi-l1-1-0.dll
0x000000003e926d88      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ole32.dll
0x000000003e9274f0      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\pku2u.dll
0x000000003e928180      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\winlogon.exe
0x000000003e9287a0      2      0 -W-rw- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Temp\_MEI34882\plugins\mac\__init__.pyc
0x000000003e928eb0      5      0 R--rwd \Device\HarddiskVolume2\Windows\System32\wlanhlp.dll
0x000000003e934038      1      1 RW-rw- \Device\HarddiskVolume2\Windows\ServiceProfiles\LocalService\AppData\Local\Microsoft\Windows\WindowsUpdate.log
0x000000003e934ef0      5      0 R--r-d \Device\HarddiskVolume2\Windows\Microsoft.NET\Framework\v2.0.50727\mscorrc.dll
0x000000003e93f640      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\crypt32.dll
0x000000003e93fd58      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\shell32.dll
0x000000003e942dd8      2      1 ------ \Device\NamedPipe\Winsock2\CatalogChangeListener-16c-0
0x000000003e945878      2      1 ------ \Device\Afd\Endpoint
0x000000003e9470a8      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\sxssrv.dll
0x000000003e947770      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\advapi32.dll
0x000000003e94b2d8      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\user32.dll.mui
0x000000003e94bca0      1      1 R--r-d \Device\HarddiskVolume2\Windows\ehome\malgunmc.ttf
0x000000003e951350      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003e951d58      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\user32.dll.mui
0x000000003e956980     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003e956df0      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\sechost.dll
0x000000003e9651c8      4      1 RWDr-d \Device\HarddiskVolume2\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventLog-Application.etl
0x000000003e965b40      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wintrust.dll
0x000000003e96ece0      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\MsCtfMonitor.dll
0x000000003e970038      6      1 R--r-d \Device\HarddiskVolume2\Windows\System32\comsvcs.dll
0x000000003e999840      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000003e99d250     17      1 RWDr-d \Device\HarddiskVolume2\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDiagLog.etl
0x000000003e99d330     17      1 RWDr-d \Device\HarddiskVolume2\Windows\System32\LogFiles\WMI\RtBackup\EtwRTUBPM.etl
0x000000003e99d428      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wininet.dll
0x000000003e99d928     17      1 RWDr-d \Device\HarddiskVolume2\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventLog-System.etl
0x000000003e99dac0      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\usp10.dll
0x000000003e99dd58     17      1 RWDr-d \Device\HarddiskVolume2\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventlog-Security.etl
0x000000003e99de88      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\shlwapi.dll
0x000000003e9a62d0      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\upnp.dll
0x000000003e9b2270      1      1 RW---- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat
0x000000003e9c51f8      5      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Key Management Service.evtx
0x000000003e9c5c10      1      1 ------ \Device\000000a8\elineoutwave
0x000000003e9c5ee8     10      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-Power%4Thermal-Operational.evtx
0x000000003e9c7728      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\sxs.dll
0x000000003e9ce190      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\consent.exe.mui
0x000000003e9cef18      2      1 R--rwd \Device\HarddiskVolume2\Users\Public\Desktop
0x000000003e9f1d58      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\schannel.dll
0x000000003e9f1f38      8      0 ------ \Device\HarddiskVolume2\Windows\System32\C_28591.NLS
0x000000003e9fc320      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\rdpcorekmts.dll
0x000000003e9fc4b8      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dwmapi.dll
0x000000003ea0ee18     11      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003ea15778      8      0 ------ \Device\HarddiskVolume2\Windows\System32\C_949.NLS
0x000000003ea39718      5      0 R--rwd \Device\HarddiskVolume2\Windows\System32\mmcss.dll
0x000000003ea39878      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\mdminst.dll
0x000000003ea39e80      5      0 R--rwd \Device\HarddiskVolume2\Windows\System32\clb.dll
0x000000003ea3c978      9      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003ea44170      5      0 R--rwd \Device\HarddiskVolume2\Windows\System32\certCredProvider.dll
0x000000003ea44d88      1      1 RW-rwd \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db
0x000000003ea47a70      9      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003ea4e2a0      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\normaliz.dll
0x000000003ea4ebb8      1      1 ------ \Device\Afd\Endpoint
0x000000003ea55830      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\api-ms-win-downlevel-shell32-l1-1-0.dll
0x000000003ea66990      9      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003ea6e6b8      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000003ea71aa8      9      0 RW-rwd \Device\HarddiskVolume2\$LogFile
0x000000003ea73a20      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003ea78028      7      0 RW-rwd \Device\HarddiskVolume2\$MapAttributeValue
0x000000003ea783a0      2      1 RW-r-- \Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000001
0x000000003ea784c0      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\difxapi.dll
0x000000003ea7a380      7      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\VMware VGAuth\intl.dll
0x000000003ea7a4b8      2      1 RW-r-- \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Microsoft\Windows\UsrClass.dat{bf585ff9-3bfe-11e3-ad72-00155de6c5e3}.TMContainer00000000000000000002.regtrans-ms
0x000000003ea87780     17      0 RW-rwd \Device\HarddiskVolume2\$Mft
0x000000003ea88170     11      0 RW-rwd \Device\HarddiskVolume2\$BitMap
0x000000003ea88ce8      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.18455_none_72d576ad8665e853
0x000000003ea8c038      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003ea8cf80      9      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003ea8f210     15      0 RW-rwd \Device\HarddiskVolume2\$Mft
0x000000003ea99b80      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\WinSATAPI.dll.mui
0x000000003eaa5258      1      1 RWDr-d \Device\HarddiskVolume2\Windows\System32\LogFiles\WMI\RtBackup\EtwRTMsMpPsSession7.etl
0x000000003eae1940      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000003eae7c78      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003eaea850     15      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003eaeaf80      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\api-ms-win-downlevel-advapi32-l1-1-0.dll
0x000000003eb01a70      2      1 RW-r-- \Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000002
0x000000003eb05a20      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003eb05d58      2      1 RWDrwd \Device\clfs\Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x000000003eb066f0      3      1 RW-r-- \Device\clfsTxfLog
0x000000003eb0f488      1      1 RW-rwd \Device\clfs\Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x000000003eb0fe00     11      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003eb102f0      2      1 RW-rw- \Device\clfsKtmLog
0x000000003eb10578     15      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003eb10620      1      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003eb10a70      2      1 RWDrwd \Device\clfs\Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x000000003eb119d0      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\iertutil.dll
0x000000003eb11bf8      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msctf.dll
0x000000003eb12028      4      0 R--r-- \Device\HarddiskVolume2\Windows\System32\ntdll.dll
0x000000003eb14500     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003eb14db8     15      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003eb151f0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003eb15790     10      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003eb15ae0      9      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003eb15ec8      8      0 R--r-d \Device\HarddiskVolume2\Windows\assembly\NativeImages_v2.0.50727_32\System.Configuration\237d509a79aeef6e4635b09450d98f2a\System.Configuration.ni.dll
0x000000003eb195c0      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\kernel32.dll
0x000000003eb270b8      9      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003eb27420     15      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003eb28b50      1      1 R--r-d \Device\HarddiskVolume2\Windows\Fonts\StaticCache.dat
0x000000003eb655e0      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\radarrs.dll
0x000000003eb67860      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003eb68f18      7      0 R--r-d \Device\HarddiskVolume2\Program Files\Internet Explorer\sqmapi.dll
0x000000003eb72358      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\NlsData0009.dll
0x000000003eb72410      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\NlsLexicons0009.dll
0x000000003eb72b08      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\imageres.dll
0x000000003eb77800      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003eb85858     15      0 R--rwd \Device\HarddiskVolume2\Windows\System32\icm32.dll
0x000000003eb8eb78      9      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003eb8f0f0      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\winmm.dll.mui
0x000000003eb900f8      8      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Startup\desktop.ini
0x000000003eb902d0      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\crypt32.dll.mui
0x000000003eb90488      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000003eb91a10      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003eba5308      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000003eba6038      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.18455_none_72d576ad8665e853
0x000000003eba8e18      7      0 R--r-- \Device\HarddiskVolume2\Windows\System32\apisetschema.dll
0x000000003eba9610      3      0 RW-rwd \Device\HarddiskVolume2\$MapAttributeValue
0x000000003ebad2d0      1      1 RW-r-d \Device\HarddiskVolume2\Windows\System32\wdi\LogFiles\WdiContextLog.etl.001
0x000000003ebb09d0      4      0 RW-rwd \Device\HarddiskVolume2\$MapAttributeValue
0x000000003ebb6f80      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\smss.exe
0x000000003ebcee20     10      0 RW-rwd \Device\HarddiskVolume1\$LogFile
0x000000003ebcfd78      8      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\0001000A.wid
0x000000003ebd1f80      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003ebd4f80      2      1 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\WER\ReportArchive
0x000000003ebe8228      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003ebee3c8      1      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\0001000A.dir
0x000000003ebf1038      1      1 ------ \Device\Mailslot\ProtectedPrefix\LocalService
0x000000003ebf1ec8      1      1 ------ \Device\Mailslot\ProtectedPrefix\NetWorkService
0x000000003ebf1f80      1      1 ------ \Device\NamedPipe\ProtectedPrefix\NetWorkService
0x000000003ebf30e0      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000003ebf31d8      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc80.crt_1fc8b3b9a1e18e3b_8.0.50727.4940_none_d08cc06a442b34fc
0x000000003ebf3290      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\sqmapi.dll
0x000000003ebf3348      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.mfc_1fc8b3b9a1e18e3b_9.0.30729.4148_none_4bf5400abf9d60b7
0x000000003ebf7f80      4      0 RW-rwd \Device\HarddiskVolume1\$MftMirr
0x000000003ebf8850      1      1 ------ \Device\NamedPipe\ProtectedPrefix\LocalService
0x000000003ebf8908      1      1 ------ \Device\Mailslot\ProtectedPrefix\Administrators
0x000000003ebf89c0      1      1 ------ \Device\NamedPipe\ProtectedPrefix\Administrators
0x000000003ebf8a78      1      1 ------ \Device\Mailslot\ProtectedPrefix
0x000000003ebf8b30      1      1 ------ \Device\NamedPipe\ProtectedPrefix
0x000000003ebfa380      1      1 R--rw- \Device\HarddiskVolume2\Windows
0x000000003ed65288     10      0 RW-rwd \Device\HarddiskVolume2\$MapAttributeValue
0x000000003ed65568      1      1 ------ \Device\NamedPipe\atsvc
0x000000003ed65620      2      1 ------ \Device\NamedPipe\atsvc
0x000000003edac668      8      0 R--r-d \Device\HarddiskVolume2䔷㝁ㅂ㥅䅅䔰㑄㠷䕄ㅃ㠹㙂㈶ㅅ䈷
0x000000003edace50      7      0 R--r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Caches\{DDF571F2-BE98-426D-8288-1A9A39C3FDA2}.2.ver0x0000000000000002.db
0x000000003edf7290      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\winrnr.dll
0x000000003edf7a50      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000003ee285a8     11      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003ee30e18      6      0 R--rwd \Device\HarddiskVolume2\Windows\System32\pmcsnap.dll
0x000000003ee31388      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003ee3ae48      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003ee41178      5      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\RAC\Temp\sqlC15C.tmp
0x000000003ee46600     11      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003ee46830      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000003ee54d28      8      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\desktop.ini
0x000000003ee567f8      8      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Windows PowerShell\Windows PowerShell ISE.lnk
0x000000003ee5ba78      2      1 RW-r-- \Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLog.blf
0x000000003ee6a6a8      1      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\RAC\PublishedData\RacWmiDatabase.sdf
0x000000003ee6b360     13      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003ee6be80      3      0 RW-rwd \Device\HarddiskVolume2\$MftMirr
0x000000003ee71648      1      1 RW-rwd \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Microsoft\Windows\Explorer\thumbcache_sr.db
0x000000003ee71990      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\user32.dll
0x000000003ee71d50      6      0 R--r-d \Device\HarddiskVolume2\Users\IEUser\Desktop\CS\DumpIt.exe
0x000000003ee75d08      2      0 R--r-d \Device\HarddiskVolume2\Windows\System32\NlsLexicons0416.dll
0x000000003ee7ccd0      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\cmd.exe
0x000000003ee8ae28     11      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003ee98038      9      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003ee99038      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\mmsys.cpl
0x000000003ee99bf0      6      0 R--rwd \Device\HarddiskVolume2\Windows\System32\iedkcs32.dll
0x000000003ee9e388      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\NlsData0416.dll
0x000000003eeb74f8      6      0 R--rwd \Device\HarddiskVolume2\Windows\System32\mssvp.dll
0x000000003eeb7a30      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\mfc42u.dll
0x000000003eeb7cf8      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x000000003eeb7f80      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\DeviceCenter.dll
0x000000003eebc370      5      0 R--rwd \Device\HarddiskVolume2\Windows\System32\msacm32.drv
0x000000003eebcf80      4      0 R--rwd \Device\HarddiskVolume2\Windows\System32\timedate.cpl
0x000000003eebdac8      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\mmcbase.dll
0x000000003eec0ad8     11      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003eec49e0      1      0 R----- \Device\HarddiskVolume2\Windows\Prefetch\TASKHOST.EXE-7238F31D.pf
0x000000003eec62d0      6      0 R--rwd \Device\HarddiskVolume2\Windows\System32\sdcpl.dll
0x000000003eec67c0      4      0 R--rwd \Device\HarddiskVolume2\Windows\System32\fontext.dll
0x000000003eec68e0      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\LogonUI.exe
0x000000003eec6c38      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\batt.dll
0x000000003eec6f18      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\devmgmt.msc
0x000000003eecaa30      9      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003eecd160      2      0 R--rwd \Device\HarddiskVolume2\Windows\System32\cdd.dll
0x000000003eecd550      4      0 R--rwd \Device\HarddiskVolume2\Windows\System32\devmgr.dll
0x000000003eecdd58      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\clfs.sys
0x000000003eecde18      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\netevent.dll.mui
0x000000003eecf680      8      0 ------ \Device\HarddiskVolume2\Windows\System32\C_1255.NLS
0x000000003eed47f8      1      1 RW-rw- \Device\HarddiskVolume2\Users\IEUser\Desktop\CS\IE11WIN7-20161123-091343.raw
0x000000003eed65a8     14      0 R--rwd \Device\HarddiskVolume2\Windows\System32\wscript.exe
0x000000003eed7bc8      9      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003eed8cf8     11      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003eed9d18      1      1 RW-rwd \Device\HarddiskVolume2䮐ꎊ蕓dows\System32\spool\drivers\w32x86\TPPS.DLL
0x000000003eee0500      1      1 R--r-d \Device\HarddiskVolume2\Windows\Fonts\StaticCache.dat
0x000000003eee10f8      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003eee1648      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\msconfig.exe
0x000000003eee17a0      1      1 RW-rwd \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Microsoft\Windows\Explorer\thumbcache_96.db
0x000000003eee7208      5      0 R--rwd \Device\HarddiskVolume2\Windows\System32\HelpPaneProxy.dll
